EmployeeID,Department,JobRole,Attrition,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,JobInvolvement,JobLevel,JobSatisfaction,Hourlyrate,Income,Salaryhike,OverTime,Workex,YearsSinceLastPromotion,EmpSatisfaction,TrainingTimesLastYear,WorkLifeBalance,Performance_Rating
1259,Research & Development,Healthcare Representative,No,Male,30,Married,Bachelor,Life Sciences,Travel_Rarely,Very High,2,High,58,5294,16,No,10,1,High,3,Better,Excellent
1260,Research & Development,Research Scientist,No,Male,32,Single,Master,Technical Degree,Non-Travel,High,1,Medium,65,2718,14,No,12,0,Medium,3,Better,Excellent
1261,Research & Development,Healthcare Representative,No,Male,38,Married,Bachelor,Medical,Travel_Rarely,Low,2,Very High,60,5811,16,Yes,15,1,Medium,2,Better,Excellent
1262,Research & Development,Research Scientist,Yes,Male,43,Married,Bachelor,Technical Degree,Travel_Frequently,Medium,1,High,38,2437,16,Yes,6,0,High,4,Better,Excellent
1263,Research & Development,Laboratory Technician,No,Male,42,Divorced,Bachelor,Medical,Travel_Rarely,High,1,Medium,57,2766,22,No,7,0,Medium,6,Good,Outstanding
1264,Research & Development,Research Director,No,Male,55,Married,Bachelor,Medical,Travel_Rarely,Medium,5,Low,60,19038,12,No,34,0,High,2,Better,Excellent
1265,Research & Development,Research Scientist,No,Male,33,Divorced,Bachelor,Technical Degree,Non-Travel,High,2,Medium,90,3055,15,No,11,1,Very High,2,Good,Excellent
1266,Research & Development,Laboratory Technician,No,Male,41,Divorced,Master,Life Sciences,Travel_Rarely,High,1,Low,94,2289,20,No,5,0,High,2,Better,Outstanding
1267,Sales,Sales Executive,No,Male,34,Divorced,Bachelor,Life Sciences,Non-Travel,High,2,High,87,4001,14,Yes,15,0,Very High,3,Better,Excellent
1268,Research & Development,Manufacturing Director,No,Female,53,Married,Master,Medical,Non-Travel,Medium,4,High,60,12965,20,Yes,27,0,Low,2,Good,Outstanding
1269,Human Resources,Human Resources,No,Male,43,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,97,3539,13,No,10,1,Medium,5,Better,Excellent
1270,Sales,Sales Executive,No,Female,34,Single,College,Life Sciences,Travel_Rarely,Low,2,Very High,32,6029,12,No,6,2,Very High,3,Better,Excellent
1271,Sales,Sales Representative,Yes,Male,21,Single,Below College,Marketing,Travel_Rarely,High,1,Medium,31,2679,13,No,1,1,Medium,3,Better,Excellent
1272,Research & Development,Laboratory Technician,No,Female,38,Married,College,Other,Travel_Rarely,Medium,1,High,40,3702,11,No,5,0,Very High,3,Better,Excellent
1273,Research & Development,Laboratory Technician,Yes,Female,22,Married,Below College,Medical,Travel_Rarely,High,1,Low,79,2398,17,Yes,1,0,High,6,Better,Excellent
1274,Sales,Sales Executive,No,Female,31,Married,Master,Marketing,Travel_Rarely,Medium,2,Very High,91,5468,14,No,13,5,Low,3,Better,Excellent
1275,Research & Development,Manager,No,Female,51,Married,Bachelor,Technical Degree,Travel_Rarely,High,3,High,53,13116,11,No,15,2,Low,2,Better,Excellent
1276,Sales,Sales Executive,No,Male,37,Married,College,Marketing,Travel_Rarely,Medium,2,Medium,46,4189,14,No,5,0,Medium,2,Better,Excellent
1277,Research & Development,Research Director,No,Male,46,Divorced,Master,Medical,Travel_Rarely,High,5,Very High,46,19328,17,Yes,24,2,High,3,Better,Excellent
1278,Research & Development,Healthcare Representative,No,Male,36,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,Low,90,8321,13,Yes,15,5,Very High,1,Better,Excellent
1279,Research & Development,Research Scientist,Yes,Male,44,Divorced,College,Medical,Travel_Frequently,High,1,Medium,99,2342,12,Yes,6,2,High,2,Good,Excellent
1280,Human Resources,Human Resources,No,Male,37,Divorced,College,Other,Travel_Rarely,High,2,Medium,89,4071,13,No,19,4,High,4,Good,Excellent
1281,Sales,Sales Executive,Yes,Male,35,Single,Bachelor,Life Sciences,Travel_Rarely,High,2,Very High,84,5813,18,Yes,10,7,High,2,Better,Excellent
1282,Research & Development,Research Scientist,No,Male,33,Married,Master,Life Sciences,Travel_Rarely,Very High,1,Low,90,3143,19,No,14,7,Very High,1,Better,Excellent
1283,Research & Development,Research Scientist,No,Male,28,Married,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,82,2044,11,No,5,0,High,6,Best,Excellent
1284,Research & Development,Research Director,No,Male,39,Single,Below College,Medical,Travel_Rarely,High,3,High,65,13464,21,No,9,2,High,3,Better,Outstanding
1285,Sales,Sales Executive,No,Male,46,Single,College,Life Sciences,Non-Travel,Medium,2,Medium,98,7991,15,No,6,2,Medium,3,Better,Excellent
1286,Research & Development,Laboratory Technician,No,Female,40,Married,College,Life Sciences,Travel_Rarely,High,1,Low,99,3377,17,No,7,0,High,5,Good,Excellent
1287,Research & Development,Healthcare Representative,No,Male,42,Married,Bachelor,Medical,Travel_Rarely,Very High,2,Low,95,5538,18,No,10,0,Medium,2,Good,Excellent
1288,Research & Development,Manufacturing Director,No,Male,35,Divorced,College,Medical,Non-Travel,High,2,Very High,90,5762,14,No,15,1,Medium,6,Better,Excellent
1289,Human Resources,Human Resources,No,Male,38,Divorced,Bachelor,Human Resources,Non-Travel,High,1,Medium,100,2592,13,No,13,3,Low,3,Better,Excellent
1290,Research & Development,Laboratory Technician,Yes,Male,34,Married,Master,Life Sciences,Travel_Frequently,High,2,Low,93,5346,17,No,11,0,Very High,3,Good,Excellent
1291,Research & Development,Manufacturing Director,Yes,Male,37,Single,Master,Medical,Travel_Rarely,High,2,Low,58,4213,15,No,10,0,Very High,4,Bad,Excellent
1292,Sales,Sales Executive,No,Male,39,Divorced,Bachelor,Life Sciences,Travel_Frequently,High,2,Very High,83,4127,18,No,7,2,High,6,Better,Excellent
1293,Research & Development,Research Scientist,No,Male,43,Single,Bachelor,Life Sciences,Non-Travel,High,1,High,52,2438,13,No,7,1,Low,2,Good,Excellent
1294,Research & Development,Healthcare Representative,No,Male,41,Single,Bachelor,Life Sciences,Travel_Rarely,Very High,2,Medium,85,6870,12,No,11,1,Medium,3,Bad,Excellent
1295,Sales,Sales Executive,No,Female,41,Divorced,Below College,Marketing,Travel_Rarely,High,3,High,81,10447,13,Yes,23,13,High,3,Best,Excellent
1296,Research & Development,Manufacturing Director,No,Female,30,Single,Bachelor,Medical,Travel_Rarely,High,3,High,64,9667,14,No,9,0,Low,3,Better,Excellent
1297,Human Resources,Human Resources,Yes,Female,26,Married,College,Medical,Travel_Rarely,High,1,Medium,69,2148,11,Yes,6,1,Very High,3,Better,Excellent
1298,Research & Development,Healthcare Representative,Yes,Female,46,Married,College,Medical,Travel_Rarely,High,2,Medium,66,8926,22,No,13,3,Very High,2,Best,Outstanding
1299,Research & Development,Healthcare Representative,No,Female,40,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,2,Very High,52,6513,17,No,12,0,High,3,Better,Excellent
1300,Sales,Sales Executive,No,Male,34,Married,College,Technical Degree,Travel_Rarely,Very High,2,High,92,6799,21,No,10,4,Medium,5,Better,Outstanding
1301,Sales,Manager,No,Male,58,Divorced,Bachelor,Medical,Non-Travel,High,4,Medium,52,16291,22,No,37,14,Medium,0,Good,Outstanding
1302,Research & Development,Laboratory Technician,No,Male,35,Married,Master,Medical,Travel_Rarely,Low,1,High,91,2705,16,No,6,0,Medium,2,Best,Excellent
1303,Research & Development,Manufacturing Director,No,Female,47,Divorced,Bachelor,Life Sciences,Travel_Rarely,Medium,3,Medium,92,10333,12,Yes,28,14,High,4,Better,Excellent
1304,Research & Development,Healthcare Representative,No,Female,40,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,2,Low,47,4448,12,No,15,7,Medium,3,Better,Excellent
1305,Research & Development,Research Scientist,No,Female,54,Married,Master,Medical,Travel_Rarely,High,2,Very High,68,6854,15,No,14,1,Very High,2,Good,Excellent
1306,Sales,Sales Executive,No,Female,31,Married,Master,Marketing,Travel_Frequently,High,3,Low,68,9637,14,No,9,2,Low,3,Better,Excellent
1307,Research & Development,Research Scientist,No,Female,28,Married,Bachelor,Medical,Travel_Rarely,High,1,Low,67,3591,25,No,3,1,High,3,Better,Outstanding
1308,Sales,Sales Representative,No,Female,38,Married,Master,Marketing,Travel_Rarely,Low,2,Very High,77,5405,20,Yes,20,0,Medium,4,Good,Outstanding
1309,Sales,Sales Executive,No,Male,26,Single,Bachelor,Medical,Travel_Rarely,High,2,Very High,46,4684,13,No,5,1,High,4,Better,Excellent
1310,Research & Development,Research Director,No,Male,58,Married,Master,Life Sciences,Travel_Frequently,High,4,High,87,15787,14,Yes,23,2,Low,3,Better,Excellent
1311,Research & Development,Research Scientist,No,Female,18,Single,Bachelor,Medical,Non-Travel,High,1,High,33,1514,16,No,0,0,Medium,4,Bad,Excellent
1312,Human Resources,Human Resources,Yes,Male,31,Married,Doctor,Human Resources,Travel_Rarely,Very High,1,Low,89,2956,17,No,2,0,Very High,4,Better,Excellent
1313,Human Resources,Human Resources,Yes,Male,29,Divorced,Bachelor,Human Resources,Travel_Rarely,Medium,1,Low,56,2335,15,Yes,4,2,Low,3,Better,Excellent
1314,Sales,Sales Executive,No,Female,45,Married,Master,Life Sciences,Non-Travel,High,2,High,67,5154,22,No,10,5,High,3,Best,Outstanding
1315,Research & Development,Research Scientist,No,Female,36,Married,Master,Other,Travel_Rarely,High,2,Medium,73,6962,22,Yes,15,0,Very High,2,Better,Outstanding
1316,Sales,Sales Executive,No,Male,43,Married,Master,Life Sciences,Travel_Frequently,High,2,Very High,92,5675,20,No,7,7,Low,5,Better,Outstanding
1317,Research & Development,Laboratory Technician,No,Female,27,Single,College,Life Sciences,Travel_Frequently,High,1,Very High,53,2379,14,Yes,6,0,Very High,3,Good,Excellent
1318,Research & Development,Laboratory Technician,No,Male,29,Married,Below College,Medical,Travel_Frequently,High,1,Very High,40,3812,13,No,11,3,Very High,3,Best,Excellent
1319,Sales,Sales Executive,No,Male,32,Single,Master,Marketing,Travel_Frequently,High,2,Very High,79,4648,13,No,4,0,Very High,2,Best,Excellent
1320,Research & Development,Research Scientist,No,Male,42,Married,Master,Technical Degree,Non-Travel,High,1,High,38,2936,22,No,10,3,High,1,Good,Outstanding
1321,Research & Development,Laboratory Technician,No,Female,47,Single,Master,Life Sciences,Travel_Rarely,High,1,High,64,2105,12,No,7,2,Medium,2,Better,Excellent
1322,Research & Development,Manufacturing Director,No,Male,46,Divorced,College,Life Sciences,Travel_Rarely,High,3,Very High,82,8578,14,No,12,4,Very High,4,Good,Excellent
1323,Human Resources,Human Resources,No,Male,28,Divorced,College,Life Sciences,Non-Travel,High,1,Very High,43,2706,15,No,3,2,High,2,Better,Excellent
1324,Research & Development,Healthcare Representative,No,Male,29,Divorced,Below College,Life Sciences,Travel_Rarely,Low,2,High,93,6384,17,No,11,1,Very High,3,Better,Excellent
1325,Research & Development,Laboratory Technician,No,Male,42,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,High,81,3968,13,No,8,0,Very High,3,Better,Excellent
1326,Sales,Sales Executive,Yes,Male,32,Single,Master,Marketing,Travel_Rarely,Medium,2,Medium,82,9907,12,Yes,7,2,High,3,Good,Excellent
1327,Sales,Sales Executive,No,Female,46,Divorced,Bachelor,Technical Degree,Travel_Rarely,Very High,4,Low,45,13225,12,No,25,2,Low,5,Better,Excellent
1328,Sales,Sales Representative,No,Female,27,Married,Below College,Medical,Travel_Rarely,Medium,2,High,36,3540,21,No,9,5,Medium,5,Better,Outstanding
1329,Human Resources,Human Resources,No,Male,29,Married,Below College,Medical,Travel_Rarely,Medium,1,Medium,87,2804,11,No,1,0,Very High,3,Better,Excellent
1330,Research & Development,Manager,No,Female,43,Married,Bachelor,Medical,Travel_Rarely,Medium,5,High,81,19392,13,No,21,6,Low,2,Better,Excellent
1331,Research & Development,Research Director,No,Male,48,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,5,Medium,91,19665,12,No,29,12,Very High,3,Better,Excellent
1332,Research & Development,Research Scientist,Yes,Male,29,Single,College,Life Sciences,Travel_Frequently,Medium,1,Very High,73,2439,24,Yes,1,1,Very High,3,Good,Outstanding
1333,Sales,Sales Executive,Yes,Female,46,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,Medium,64,7314,21,No,14,0,High,2,Better,Outstanding
1334,Research & Development,Research Scientist,No,Female,27,Married,Bachelor,Life Sciences,Travel_Frequently,Medium,1,Low,77,4774,19,No,8,7,Very High,2,Good,Excellent
1335,Research & Development,Research Scientist,No,Male,39,Divorced,Master,Other,Travel_Rarely,High,2,Very High,41,3902,14,No,7,2,Very High,2,Better,Excellent
1336,Research & Development,Research Scientist,No,Male,55,Married,Master,Technical Degree,Travel_Rarely,Medium,1,Very High,98,2662,20,No,19,0,Medium,2,Best,Outstanding
1337,Sales,Sales Representative,No,Female,28,Married,Bachelor,Medical,Travel_Rarely,High,1,Medium,78,2856,19,No,1,0,Medium,3,Better,Excellent
1338,Sales,Sales Representative,Yes,Male,30,Single,Bachelor,Medical,Travel_Rarely,High,1,Very High,89,1081,13,No,1,0,Medium,3,Good,Excellent
1339,Research & Development,Research Scientist,Yes,Male,22,Single,Below College,Life Sciences,Travel_Rarely,High,1,Medium,75,2472,23,Yes,1,0,Very High,2,Better,Outstanding
1340,Sales,Sales Executive,No,Female,36,Married,Master,Technical Degree,Travel_Rarely,Medium,2,High,63,5673,13,Yes,10,1,Medium,4,Better,Excellent
1341,Research & Development,Laboratory Technician,No,Male,31,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,2,High,89,4197,11,No,10,0,Medium,2,Better,Excellent
1342,Sales,Sales Executive,No,Male,34,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,64,9713,13,Yes,9,1,High,3,Better,Excellent
1343,Research & Development,Laboratory Technician,No,Male,29,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,Low,59,2062,14,No,11,1,Very High,2,Better,Excellent
1344,Research & Development,Research Scientist,No,Male,37,Married,Master,Medical,Travel_Rarely,High,2,Low,78,4284,22,Yes,16,0,Very High,2,Better,Outstanding
1345,Research & Development,Manufacturing Director,No,Female,35,Married,College,Other,Travel_Rarely,Medium,2,Medium,44,4788,11,Yes,4,0,Very High,2,Better,Excellent
1346,Research & Development,Manufacturing Director,No,Female,45,Married,College,Life Sciences,Travel_Rarely,Medium,2,Very High,93,5906,13,No,10,3,Medium,2,Good,Excellent
1347,Human Resources,Human Resources,No,Male,36,Single,Below College,Human Resources,Travel_Frequently,Medium,2,Very High,94,3886,21,No,10,0,Medium,2,Good,Outstanding
1348,Research & Development,Manager,No,Male,40,Divorced,Master,Life Sciences,Travel_Rarely,High,4,Low,98,16823,11,No,22,11,Low,3,Better,Excellent
1349,Research & Development,Research Scientist,No,Female,26,Married,College,Life Sciences,Travel_Rarely,Medium,1,High,90,2933,13,Yes,1,1,Medium,3,Good,Excellent
1350,Sales,Sales Executive,No,Female,27,Single,College,Medical,Travel_Rarely,Very High,2,High,89,6500,14,No,9,0,Low,5,Good,Excellent
1351,Research & Development,Manager,No,Female,48,Divorced,Bachelor,Medical,Travel_Frequently,High,4,Very High,58,17174,11,No,24,4,Very High,3,Better,Excellent
1352,Research & Development,Healthcare Representative,No,Male,44,Married,Master,Life Sciences,Travel_Rarely,Very High,2,Low,78,5033,15,No,10,2,Medium,5,Better,Excellent
1353,Research & Development,Research Scientist,Yes,Male,34,Married,Master,Technical Degree,Non-Travel,Low,1,Low,85,2307,23,Yes,5,3,Very High,2,Better,Outstanding
1354,Research & Development,Laboratory Technician,Yes,Male,56,Single,College,Life Sciences,Travel_Rarely,High,1,Very High,97,2587,16,No,5,1,Low,3,Better,Excellent
1355,Sales,Sales Executive,No,Male,36,Married,College,Marketing,Travel_Rarely,Medium,2,Medium,33,5507,16,No,12,1,High,1,Bad,Excellent
1356,Sales,Sales Executive,No,Female,41,Married,Bachelor,Marketing,Travel_Rarely,High,2,Medium,54,4393,21,No,14,1,High,3,Better,Outstanding
1357,Research & Development,Research Director,No,Male,42,Married,Bachelor,Medical,Travel_Rarely,High,3,Low,83,13348,13,No,18,5,High,3,Best,Excellent
1358,Sales,Sales Executive,No,Female,31,Divorced,College,Medical,Travel_Rarely,High,2,Very High,86,6583,11,Yes,8,1,High,2,Better,Excellent
1359,Sales,Sales Executive,No,Female,34,Married,Below College,Medical,Travel_Rarely,Medium,2,Very High,75,8103,12,Yes,9,0,Very High,3,Good,Excellent
1360,Research & Development,Laboratory Technician,No,Female,31,Divorced,Bachelor,Medical,Travel_Rarely,Very High,1,High,62,3978,12,No,4,2,Low,0,Good,Excellent
1361,Research & Development,Laboratory Technician,No,Male,26,Married,Bachelor,Other,Travel_Frequently,Very High,1,Very High,61,2544,18,No,8,7,High,3,Better,Excellent
1362,Research & Development,Healthcare Representative,No,Male,45,Single,Master,Medical,Travel_Frequently,High,2,High,44,5399,12,No,12,0,Medium,3,Better,Excellent
1363,Sales,Sales Executive,No,Male,33,Single,Master,Marketing,Travel_Rarely,High,2,High,43,5487,14,No,10,0,Medium,2,Good,Excellent
1364,Sales,Sales Executive,No,Male,28,Married,College,Life Sciences,Travel_Frequently,Medium,2,Very High,42,6834,12,Yes,7,0,High,2,Better,Excellent
1365,Sales,Sales Representative,Yes,Male,29,Single,Bachelor,Technical Degree,Travel_Frequently,Very High,1,Low,45,1091,17,No,1,0,High,3,Better,Excellent
1366,Sales,Sales Executive,No,Female,39,Married,Master,Life Sciences,Non-Travel,Low,2,High,32,5736,19,No,10,1,Low,1,Better,Excellent
1367,Research & Development,Research Scientist,No,Male,27,Married,Master,Technical Degree,Travel_Rarely,High,1,Medium,41,2226,11,No,6,1,Medium,3,Good,Excellent
1368,Research & Development,Research Scientist,No,Male,34,Married,Master,Other,Travel_Frequently,Medium,2,Very High,86,5747,15,Yes,16,6,High,3,Better,Excellent
1369,Sales,Sales Executive,Yes,Female,28,Single,College,Marketing,Travel_Rarely,High,2,High,84,9854,11,Yes,6,2,Very High,0,Better,Excellent
1370,Research & Development,Research Scientist,No,Male,47,Married,Master,Technical Degree,Non-Travel,High,2,Medium,64,5467,18,No,16,1,High,4,Best,Excellent
1371,Sales,Sales Executive,No,Female,56,Married,Doctor,Marketing,Travel_Rarely,Medium,2,Low,89,5380,16,No,6,0,Very High,3,Better,Excellent
1372,Research & Development,Manufacturing Director,No,Male,39,Married,College,Medical,Travel_Rarely,High,2,Low,87,5151,25,No,10,7,Low,3,Better,Outstanding
1373,Research & Development,Research Scientist,No,Female,38,Divorced,Bachelor,Medical,Travel_Frequently,Medium,2,Medium,58,2133,16,Yes,20,0,Very High,3,Better,Excellent
1374,Sales,Manager,No,Female,58,Married,Bachelor,Life Sciences,Travel_Rarely,High,4,Very High,72,17875,13,Yes,29,0,Very High,2,Good,Excellent
1375,Research & Development,Research Scientist,Yes,Female,32,Single,College,Life Sciences,Travel_Frequently,Very High,1,High,47,2432,14,Yes,8,0,Low,2,Better,Excellent
